,Facebook Id
7694,47462773128
7696,974917602947132
7697,165803613609656
7699,1159721964102499
7702,998030996900714
7709,1599866806944383
7714,1711666069058398
7716,445416999552836
7717,2890302227
7722,198608810510782
7726,1991885561085813
7728,957349537680824
7739,939609896374137
7742,40208962361
7743,937756189698503
7748,49490160621
7762,304072103023220
7764,138436382898376
7768,1603801079706628
7769,100286480419952
7787,272575590969508
7794,1511064235834836
7821,1933861383541957
7824,727338221441997
7833,812707488806691
7835,107624535950927
7842,514322412055882
7843,1490500274577555
7870,3242714619103290
7873,1501552819983295
7877,1597439513607396
7880,905890209496558
7881,1451938561607196
7891,1041432419213682
7904,1022929071051848
7939,197734574385292
7942,322782682206375
7946,17446297746
7947,609914795800781
7953,1832503660316518
7956,1580703442254735
7957,278808429125814
7959,75483039055
7960,1592734257659285
7963,105682839875837
7966,120282318015774
7967,340698576123373
7971,215349008517135
7972,8387490086
7973,198868298225227
7975,14486077266
7977,134476403246933
7981,259885967541497
7982,510213595710702
7983,1684528911834147
7985,204776872925305
7986,1445110505760793
7987,918788438869553
7988,361590540565696
7989,471911836255863
7991,2021146228121097
7993,708735826738463
7996,697689596979025
7999,8288678933
8000,652913444856304
8003,625892294217728
8005,287257536377091
8007,169865400515628
8008,226525874096794
8010,606370926162416
8012,263366324398496
8013,120019078078481
8015,314582562068447
8019,112838682991155
8020,178968275490388
8022,197624643745929
8023,29244040921
8028,674830316003651
8029,260991187676501
8031,460052517482654
8034,441438052640519
8038,474628816489510
8041,38709598600
8042,240098362684435
8043,568000273781837
8044,141191322693943
8048,188987405718562
8051,139708466093857
8052,1473694156179277
8056,107922647745
8059,468617086680948
8066,861123167314106
8068,1824286111126123
8073,163913910334648
8074,1114045885388777
8075,2231723482
8079,259967110726240
8082,223485709494043
8086,605711830065095
8087,1785100448428366
8088,569951910078731
8093,1908242742733634
8099,1489427164653422
8103,488690227907253
8106,381442902450328
8108,625446394790600
8110,177159120052339
8113,250364942987768
8114,296864290507541
8119,2381822388
8124,664622650603349
8127,182871855067404
8133,250615726754750
8135,907937789736473
8138,155756321103350
8140,659510864254403
8142,370654090014511
8147,202626509750180
8150,142331095965199
8151,144100102308988
8154,522128604564711
8164,225392414185859
8166,731682270188112
8181,221769394524515
8182,1747182728690193
8183,1495574440750380
8184,1059964067467304
8185,946834575713082
8186,255724678351987
8187,243687232345619
8202,21254543600
8207,5153553615
8215,491884184315532
8229,1409096572719651
8230,20790342918
8231,5266550317
8234,56216438774
8235,529702590412122
8238,628504204002341
8239,143378929042492
8244,217092440060
8248,285505306796448
8250,2807008316214350
8252,889144244487344
8254,109237965779691
8260,3434351196588892
8269,2569920019774328
8275,566158323760605
8279,339934023321
8280,220187362837
8281,71124634195
8282,25937072860
8291,2972317802809689
8297,949856005091507
8299,306823432945
8300,1866809020218295
8305,146884050887
8317,157059221012587
8318,2414593380
8319,178684588833500
8320,244837708896139
8322,175284002512511
8324,191194544315351
8347,253539308023856
8348,936250707167425
8349,1820865041351673
8360,249500702476414
8375,2662826407303929
8412,705055126288644
8413,72019663247
8414,153063898060722
8415,190274801934
8416,246073303423406
8419,602397603233788
8432,633770530493257
8433,392595230815025
8435,314382252260619
8438,243190662396005
8439,131235885596
8442,160078007705584
8444,43371473242
8452,483735911756843
8455,282150741830184
8458,36856235408
8461,1469260749985846
8463,576798999453976
8464,1447578962157726
8468,2216541795
8469,353158961548368
8471,2218424941
8472,522869701066107
8473,199305200089219
8478,2252719091523422
8503,22339793040
8508,474344266037938
8509,1207871569271738
8510,162025827252035
8512,828920850504662
8513,133428930479
8514,1412691842339229
8515,105692679508411
8526,664082633668915
8530,1492764524348748
8532,356920068124636
8533,1840862356139476
8538,354436350026
8544,106906467993
8545,209271535848305
8546,519918888146391
8573,423861528301895
8575,500855240776290
8577,1904434253030449
8578,858028681315183
8583,1210044789086154
8584,5530639373615537
8590,1057041281338872
8595,519504981506007
8611,2801525576814324
8612,787428438400374
8623,190507747809702
8624,65946594240
8629,1626312540969760
8637,1114652208613329
8639,421914841193084
8648,173572272984782
8656,608442532502019
8673,262371874472178
8677,583735475781726
8684,486625688347330
8687,294077417730139
8689,270817936775119
8690,268810033220427
8724,270108637344393
8727,382633808973511
8732,240183552743150
8733,674676899740870
8780,220378084639110
8807,139962858074822
8837,891302310953758
8838,358836640977241
8839,5218878684794646
8840,122712235024223
8863,238727422829225
8876,1052284415271761
8877,193327275400518
8880,263750327958873
8881,2557126217948530
8882,720029938038711
8883,1482021145411543
8884,392787237452844
8886,328024110600916
8890,2211801116
8891,79859240800
8894,615115215747826
8895,256491741140777
8902,2318451361700969
8904,698211776949741
8907,757257935061443
8909,962818063809573
8916,973759280058283
8926,785842168224730
8928,244371950064827
8933,320102298105204
8936,658067074327834
8937,313418960352977
8939,1049541912070308
8941,437507607396799
8945,640150683553237
8952,752715095112335
8953,724689321005771
8956,324634297734242
8959,2248916528555433
8960,674981102526825
8965,715944405280416
8978,233205867956750
8981,1604392623189460
8984,1721755071389698
8989,719022062192384
8991,1265184216910200
8992,461027597394611
9000,418206785025355
9001,233236783457551
9005,556567944515121
9008,881214605308837
9009,1445702695580923
9011,670964296321771
9020,319062909206999
9021,108561766473328
9023,851875002048867
9025,204588546253211
9026,191076218214163
9028,185742152630
9034,141075869419163
9037,111210742294512
9038,691040948079576
9043,233300810415318
9055,168226326537927
9065,1831689327112257
9071,301283494360106
9078,75509399798
9080,1895412730614568
9086,14620149922
9087,440399226125959
9090,111800878835218
9092,347926518633655
9093,1063254273809315
9094,399514536776698
9096,59682014296
9099,2997701996960765
9101,13620824700
9103,248324222210965
9109,494011627446729
9111,892337324222400
9112,1508485429454462
9115,529757453854849
9124,176597705813275
9129,372665959472304
9138,1616839791950446
9141,1717304825205541
9149,28764777244
9150,93903110974
9151,182737625710064
9153,625003380953079
9160,232829120093416
9165,180511045449711
9166,870260396390785
9167,697703333608128
9169,750470645160655
9170,794162080697374
9173,119336878124163
9175,879438652576329
9191,1440161802907883
9192,2130682720385830
9193,158472020859997
9198,2913049548
9200,1215377651857019
9203,193582210659825
9208,287809153789
9212,686730454747859
9214,496910621174485
9223,1125839104101612
9224,928229940556250
9251,351132811718222
9252,288122260732
9253,279832362758938
9269,652034911809410
9278,895370997292907
9280,2073095026309217
9286,160293738132
9289,632720926841211
9290,2215968304
9292,10772990431
9296,1272321443231552
9304,987911882157125
9307,1307675295933193
9309,120570871297764
9310,117391668414856
9316,262360048236620
9341,386227102749125
9342,305345330506828
9354,133897800284368
9365,881562432044149
9371,2917079745058488
9375,2561867517466979
9387,2875398089405861
9400,981747782248752
9401,186969457954
9406,1680456932198626
9408,452555828108752
9415,3195016037267773
9417,1941112742884469
9422,2440735559535984
9427,1549848768563840
9428,195030160519444
9431,1422465068023794
9436,292776307513430
9441,329647913893702
9442,215684591806716
9446,1829696930637570
9449,1525997927645224
9453,593322904091914
9456,1037366019627963
9457,46490187434
9458,577005659004588
9459,887446597951910
9460,557034710993039
9462,52820376497
9470,362495514373255
9471,255715045736049
9472,229279484191710
9474,918515251576962
9475,114311962002268
9476,1625434244378691
9477,454324758077938
9478,60745088693
9481,102185263205033
9482,137537096279257
9483,1633225530193010
9484,678220586294866
9485,1575418045967266
9486,1900967356624737
9487,531206290251498
9488,224668630922924
9493,382832638403990
9494,537951306309924
9495,426766620864886
9496,244218715634767
9499,382431663714624
9507,2061989747254970
9512,704185176698656
9513,89208215759
9516,141331543432
9517,977268809056086
9540,1227322521100267
9549,2200062203
9552,8822371628
9555,1815656485164096
9559,506400222865810
9561,228850650531473
9563,214959418447
9564,126193446192
9566,533815266661341
9567,263260917051752
9587,1496478887277575
9594,309763672777977
9595,2895354600483116
9600,373298426186473
9608,207374292719124
9614,789800911165213
9615,448665801864141
9617,643764962314105
9623,278985065628120
9636,1140823855978769
9637,240241605995109
9647,140688042676492
9648,129205730533024
9655,1067469413285103
9665,462586087848791
9667,4184740791537592
9669,340326466671864
9670,1708897346030283
9672,1123488890998895
9673,353698054415
9676,570682080759187
9677,688373514626911
9680,124739264371283
9681,623745401461829
9684,615941691930150
9685,513869699386002
9686,275979726366286
9687,347801252245787
9688,211152562654450
9689,2426060594206398
9691,2445527419052666
9693,1689112764672077
9694,172895606800
9697,1166106920440331
9698,301024073262911
9700,414361085408635
9702,1378018252527406
9703,2224711274235949
9704,814754475330754
9705,1565155940419227
9707,1680501652207653
9708,155539764478666
9713,332218314495124
9719,624062514403488
9721,839141856152989
9722,728849010503898
9725,392240587511690
9726,1419719024938273
9727,1210553022385183
9728,426683700826009
9735,197539475106473
9736,686374178052478
9740,1651231331775014
9742,790108904345088
9749,963259047485424
9750,519168704955927
9751,349349712142
9752,589250201266648
9755,1668178316779266
9758,1051271854930893
9761,32222845193
9774,711224249886422
9779,369092986819745
9782,281196485359131
9786,1060664587699091
9791,66173451825
9792,200706430307922
9793,141435996348602
9795,1709151549306528
9797,33724176395
9800,1880811285519018
9802,95332148057
9805,678803218944106
9806,82218547882
9814,1883211201905753
9818,656667367716042
9826,330913644556570
9828,1913044222149937
9829,235495643449526
9831,236325626408780
9837,269349910231082
9838,558003781789139
9847,233414543984124
9851,166937487383176
9852,2204572194
9863,49659931348
9867,11446501213
9868,131823093583032
9873,1635827486708309
9875,1030016267400872
9890,2451073698501102
9892,11156342729
9893,163936000988786
9894,365701136912568
9899,1071027692917703
9901,141013602582458
9902,4770638813
9910,1854583241431093
9924,787238395176820
9928,1041527732655868
9933,45454848644
9940,475662029147465
9942,490631667791101
9947,1653833197978289
9952,1040354776384679
9953,891782574675687
9958,375587046513648
9971,1050184701781068
9984,1044545618907851
9985,1392924197625169
9994,617004738400414
9995,7795756535
9997,367888729869
10021,221340295858374
10022,1505947649587583
10023,299744440102954
10027,318279614919040
10029,1955665564689864
10030,1844023329258295
10044,1693992094246393
10045,1564338533831248
10047,193796748065069
10050,8895754974
10059,23694574926
10063,2210442005711566
10074,493488371035051
10078,1537072963058708
10082,236424813642750
10098,2644158909245632
10103,1839578589512433
10104,1490068811281274
10105,1395441817347270
10108,506732256019188
10109,2635737100084778
10110,115835087032
10111,6463343125
10114,598511017215247
10116,164640460685487
10125,2211967223
10130,1766106866992838
10136,868419933233019
10138,574666445904407
10139,520932878451130
10155,2554369774821695
10178,78454602418
10183,1440065266019222
10184,848435872307367
10185,1036047659760946
10186,225718794789338
10187,1563820263921880
10189,846064272147864
10192,180730435858065
10193,97025156796
10196,103926573385520
10197,235751773202243
10198,1940053559549835
10199,213434739455516
10200,635972456744754
10205,249713738462144
10206,746540582134507
10207,143769792693953
10209,1692547400775009
10216,31474715736
10238,983768395052919
10243,2446813023
10244,44916402445
10249,239186536515415
10250,1490723497812138
10251,393849354144542
10256,1423183141038559
10261,404580206889442
10262,1211343839209577
10269,61613942455
10280,2892412290860554
10299,183162682328718
10308,533197757238007
10312,321712837878274
10314,2086716311611243
10315,1665805167021073
10318,642212362510626
10320,109487112407587
10321,102229759924567
10322,78604449572
10323,46753464650
10324,28226041174
10330,2721129151439402
10331,1697934587186374
10335,12812907842
10338,2497001797050074
10339,133800220098
10341,301233273868323
10359,159945021143991
10364,5244638799
10366,177599239614653
10367,1661867270696389
10384,361804704029760
10397,125162887532951
10405,368801719817966
10406,910855155628396
10409,299363303415194
10410,2944726572471719
10413,2514361335540641
10415,476637432487704
10426,624398958175957
10458,514305559417669
10462,199822671210405
10469,1208614899156036
10471,149690352531847
10480,1023578324342787
10482,599318230456725
10483,408946412913898
10484,333780409968574
10485,169049013198128
10487,1476846889278854
10495,281465158958849
10499,1746393728718250
10501,372640718328
10504,1450230108606302
10507,2233002524
10509,988928057796218
10510,2470758752949582
10527,134766656603628
10528,476416552437948
10530,485339144986555
10536,1986855894866541
10547,273396389344589
10548,1023047144396513
10549,115805452141
10550,8071416222
10552,325785144156523
10570,858815870879337
10572,162282340511361
10578,2204757689
10580,43141825609
10584,185251021530723
10586,709641639075079
10607,206264606504634
10618,351261715030554
10624,135846143235096
10629,1670015569936635
10638,457246725912214
10643,208784532565082
10647,4299584623391044
10649,998305877271109
10653,361400443925660
10660,244769603381534
10690,592015608378462
10727,310585890079271
10739,435782896764157
10740,770448599784819
10748,685512271854196
10749,1547072965508176
10750,1639135866307735
10762,2134306113467251
10765,1805329276424653
10766,1627098794219794
10767,1575300009459868
10769,1416164845332275
10772,883393745123523
10774,698388483549349
10788,276174872897502
10789,237209493495418
10790,189782611564681
10792,156299261071198
10793,144516668938770
10794,111885628825512
10795,59627694441
10798,322349974937994
10799,2075226082704860
10824,868803686576031
10825,480922925288013
10829,119014631454687
10848,143642039007551
10849,370413774679
10850,173413016184
10851,76677196959
10852,622002831306889
10855,161736873861963
10860,1020526441311699
10861,966659206718727
10862,194112027637562
10864,935052903215689
10899,243594752358000
10923,796337347137114
10932,931293873647336
10939,1029707367087421
10943,102473740195903
10944,1944712952479606
10947,644504879018651
10948,244305389053292
10949,491952734163149
10950,179074242121987
10955,158622530877505
10957,51015437182
10974,1502670043356349
10975,346142762115761
10994,1166377676768439
10997,1053914847953504
11003,160093137454465
11005,178447050241
11006,134187866760349
11013,208603245975434
11017,487241224763509
11037,721665444634981
11038,18138904266
11044,506658716487300
11045,241583529577933
11048,922003761172132
11074,2202555821
11090,179903425443446
11095,715093242680245
11096,1047719681958918
11097,581019423049754
11099,182211735455962
11100,1867904053426932
11101,275798592569080
11103,292783291074189
11104,539002090950755
11105,554198471866504
11106,171620149575932
11108,763858490417299
11109,159228294755886
11110,503066729762426
11111,1717234895197131
11114,2467798960198657
11115,796665143799918
11116,816787778349578
11118,273632576091696
11124,678976118915405
11130,207167574739536
11132,120190576940297
11133,377566409261872
11134,510694980097193
11136,433147860557422
11142,1768612496737225
11143,338736872865459
11145,782999025083517
11150,201682489886277
11152,116652995072622
11153,160700984282788
11155,1467161666922337
11157,73203208283
11161,5337433675
11163,1617128385183698
11165,722754314454424
11168,117027645028587
11172,156879828095400
11184,289013392293437
11192,1240256949452042
11195,52780379692
11197,1310558069127012
11210,278862519493502
11217,356674311209231
11221,2256394598000495
11223,1232232090129552
11225,1788452374714332
11229,425293065135757
11237,355801354605410
11246,559406817768202
11249,116967584999397
11252,904802889654467
11266,348901095308
11277,811591319046064
11280,743240852357416
11285,254414918544059
11286,730855897059378
11287,453627449309024
11288,133833507245075
11291,1822215038025690
11295,148180302496914
11297,324294709808676
11298,433859811164173
11299,736697763125031
11301,870729336712789
11305,1342637729147057
11307,581614519868078
11309,8403530554
11310,1881252312197778
11313,146763195422016
11315,240104750530680
11317,165974301117
11318,819124298434000
11320,305856954536478
11321,832846120557775
11324,643619299012418
11326,506581492807233
11337,123696521322123
11338,762760217263236
11339,960328051463530
11340,254763788533793
11342,1594509117488599
11343,52734056600
11349,39047631192
11354,488847764806721
11359,334753240947835
11360,1370962702999790
11361,1626792820873442
11362,1422494671357275
11363,54060464995
11368,911321729479992
11369,3228724210730743
11373,660389767783223
11379,461674617719949
11380,354763764621857
11382,55444104425
11385,1346786168678881
11389,569360353208358
11390,1617615151786824
11391,131235420249257
11392,499416850230150
11393,861974653874222
11394,626919543992707
11396,2301689273483418
11400,14233764762
11407,2265758781
11414,118410303510612
11415,3102034193375460
11416,532385680220747
11417,358064395242269
11419,346146082163357
11427,110933038934298
11432,371432346240161
11434,2372789207
11444,326956144083253
11451,1483280131695147
11453,1177094615738142
11455,207226541365458
11465,126099960753859
11466,1428802414054262
11468,262120861099012
11471,200779447330208
11477,342191459508722
11481,347202382402347
11482,509118482591308
11487,165330434062821
11488,999521110136377
11493,2214698753
11494,222000823794
11497,193653744140762
11499,1814238445271950
11500,660480907865601
11513,847669908988517
11517,1671956089750418
11520,544915692773569
11524,1381386475437419
11525,478122455607948
11531,218901058547076
11532,1913318545626073
11537,474551826011201
11553,657024707814539
11555,111936988860978
11558,329180567159579
11566,1520989438139387
11577,477636922408562
11580,881645991869783
11591,1600920566803031
11596,2913728631987614
11598,2211809207
11600,557303264286725
11601,882138232527061
11603,177788381682
11617,3418244598189972
11618,345281405556443
11619,152052919129
11620,2104839163151158
11621,251758156221651
11636,224472054588045
11637,601412046604158
11640,108041473538
11642,909799652462201
11643,273026979726121
11644,424434157612083
11645,141981305954334
11674,301288313617596
11677,128252847243553
11679,906509889482128
11697,148578995272081
11708,132964688414
11709,179543012151112
11726,1067553889958962
11727,93173606953
11728,265044481383003
11729,568982423691936
11731,264594218061764
11737,1524885771177704
11742,641690843148608
11752,544330602384877
11753,201035423338255
11758,129055167283087
11760,150853517178
11761,1837196329773101
11764,282004692374960
11765,250244975064831
11770,293508115351314
11774,159446313483
11789,217799105225569
11790,1419821778163440
11791,375879907184593
11793,332677483845549
11815,291824394177194
11819,789120778156141
11943,563318404217575
11944,2244689407
11947,621153301592111
11950,166465623364601
11952,343385123877135
11954,2215667976
11956,654341088670706
11957,320687678456832
11958,1617151448600206
11959,3176339885764309
11966,1418051154928300
11968,460373118277235
11970,617024874990524
11975,1920247284866074
11976,768573203789007
11979,11187774156
11980,492799660743516
11982,633752010422348
11984,10608755117
11988,626242881150368
11989,147816282610184
11991,137135816694603
11992,2270406433202946
11996,127480484515207
11998,442871883525719
12000,569250387186599
12008,252801132640700
12009,2445222058896904
12010,1616136648645808
12012,302930426866
12018,761502287285469
12019,81020223631
12023,254430802000173
12032,94373403726
12036,1206905099825283
12041,3231158993671827
12054,2016199308641555
12056,481303855362052
12062,164298196963551
12063,440985789289712
12067,1640652432811777
12074,2615851658634792
12076,1781976355354759
12095,437998062974833
12099,67674618518
12113,262595848455366
12114,457226571096704
12118,1801916550026032
12120,1708643556079836
12141,226104827449552
12143,101305386600115
12145,284428986983
12161,162700020836
12165,571489523301114
12166,100527453363941
12167,114336812085541
12169,121189700478
12199,238636356312182
12201,207217944723885
12204,1065465553543228
12208,209530132870
12209,274656362888909
12215,190952327623002
12222,536415279763727
12230,1668095366671643
12231,153918631330433
12232,211398038977354
12240,1532743120329719
12242,673289106103178
12248,391846630939854
12255,1003026119731518
12263,235897565229
12271,585007421979914
12276,2322036214759361
12280,276101212490160
12309,866631423373533
12327,344805162379749
12342,208802505933373
12346,110713701504
12349,759157320789588
12359,1175766279142286
12363,1723013834435959
12372,235895293555985
12402,1767010893512698
12403,2325718703
12407,816985215053942
12418,100382970307681
12423,428899220633724
12431,556061698629743
12456,51893596691
12471,1603522916576464
12474,849472408422212
12475,1066260033398000
12491,569504137399175
12492,401934420157189
12497,270025060034985
12499,148899005356
12500,241354332941633
12506,1553675208095186
12510,333384500806424
12516,1380855232185752
12528,70109753055
12532,2676078019313977
12539,277027972921989
12548,951684975528431
12549,426530201113242
12550,128138070708252
12551,791448630944580
12554,131126056905033
12560,1875070672747799
12589,247709816142891
12592,1303385659802363
12620,423043337871322
12625,788001937903384
12627,558513098123584
12649,1485612051748305
12655,132903023997
12659,1631545530455600
12667,1485706351456943
12672,147266708625804
12676,428332364575446
12677,372842780028916
12678,23121297448
12705,105242037796
12708,1672919143016477
12709,244227030294904
12714,158954987453084
12722,1717491445229429
12723,141930325917267
12736,1696802853933321
12737,328466534150956
12738,318625781484369
12740,1508343246150322
12741,845161008914643
12745,1641268422793951
12748,772159363344951
12749,475978033461541
12754,1112559792619051
12757,105793912863528
12764,811499009294307
12774,243372239426226
12777,1233429607042961
12780,102318676520234
12790,421748048162530
12791,221712770030632
12796,764341693598825
12797,2130036173888858
12804,517022238508560
12806,724509688137385
12817,1800117906669411
12821,1217942038366795
12828,399266361499124
12829,227368244305300
12830,2657178784602772
12834,172402990061
12840,649040875839183
12841,201831570008269
12843,737946232963361
12844,223291284931081
12847,203177751636761
12861,492552264108694
12862,1707144266204882
12863,2313403519
12864,1604033463255270
12870,266378278953974
12875,660339097648871
12877,2716867515259746
12881,1026263097704936
12882,150997701758884
12884,382084779289649
12886,1477926659189741
12887,2159307437460021
12897,1067974999902581
12899,681527712503775
12905,1204563309581957
12906,257851255526972
12909,219992436040552
12915,595124188054337
12916,543357256209227
12918,7201673713
12928,255652998539273
12930,341751406626333
12931,1415911518699101
12932,327637701504155
12951,418560585664754
12952,157806944243219
12963,135263893484028
12964,328569343833866
12966,133133836763588
12969,2003881896526176
12972,30167461442
12976,120597618029065
12981,1142558479440639
12982,992468200794077
12985,592709790935307
12990,838347923416055
12991,699708040048048
12992,2473268829433482
12993,173901476663648
12995,382529122664980
12996,358308507872360
12997,336027970440287
12998,391245808382954
13001,1638789439514224
13002,226437524176929
13006,624241714288976
13008,25807497650
13012,1209877582745789
13013,55623986203
13019,454074474701217
13023,199043387236334
13024,2411449699098398
13025,751225878398098
13027,256575948051987
13030,144318622252100
13031,719755414749913
13032,44677644405
13033,17059739512
13035,1335920653173728
13037,53714458781
13038,375451866190224
13040,854640544742982
13041,2060152537542475
13045,742985139150026
13048,706113156960336
13057,768736216571646
13059,1311756349285312
13066,727458333943880
13070,762728813836328
13079,1674989169437627
13083,347461379576634
13087,1139093102796310
13093,305616770243603
13111,202925631112385
13117,468589786509086
13121,343800696472433
13126,821849447868559
13138,109249025076
13152,978446108926274
13162,508251942709679
13167,1202730423112278
13179,230406428568945
13182,1433587997015633
13183,269894437627476
13184,293418101806798
13186,1367370146794332
13191,1786768191615785
13192,726862170784116
13193,399035027227290
13195,357661848216726
13205,610643485750450
13206,194441000598092
13207,401590619893402
13208,234755093536089
13209,301418079885711
13211,1888054571302776
13217,1656216344639988
13223,1665634453700378
13227,1004509749584428
13228,221664271204784
13254,705243656562160
13259,210642452348705
13261,58056838519
13262,461948101532683
13273,159794487380970
13276,169372520234527
13277,1541750596035603
13281,188772136473506
13284,145124065568992
13286,38692291272
13288,407146807437555
13296,215105228957817
13302,1555177921360889
13303,117819100093
13306,1544818765732297
13310,717625294960109
13315,525829067468667
13319,2846372425646823
13321,204262816370516
13329,1801146626827240
13330,468660526559539
13332,1540910442884136
13333,159086267450275
13346,466375874014258
13347,964282111092505
13367,3463061547118267
13368,286664199144787
13382,402813839922057
13383,1402988090024069
13397,412499443001005
13408,1435545876711331
13410,1599468763694272
13417,298559346830428
13451,2805283519683106
13455,226574324912
13458,382311376028612
13479,1860032904326296
13513,1262601117412759
13541,219255118093318
13542,973572179365534
13545,189795754938215
13546,222316090402
13547,1077192245648736
13548,23255895925
13593,407530881035055
13595,771162523005532
13596,1286740825064641
13598,797234113779718
13604,2124288817814355
13619,235229920330201
13630,51396707609
13639,145354006144561
13649,364069446985254
13650,43771802245
13750,180241762106186
13753,164991473568763
13757,124013367625262
13761,920081955062237
13762,2175109849368606
13764,412598912095494
13767,545037442995826
13776,1634785350083269
13791,35557933149
13794,836749326364090
13799,2232628384
13824,1811886075543530
13842,1087843534603970
13845,249956341723832
13846,572859872888766
13851,124705927568385
13852,1715035815416588
13896,199212213470455
